10	0.0	44.05	1.1	82.23	81.9	43.1	69.27	-13.11	-103.24	116.36	-60.48	-8.54	92.3	96.53	159.94	-171.71	-157.34	-30.68	-172.55	78.51	-48.98	-31.91	171.73	-73.5	-121.03	151.05	128.05	45.3	-8.09	92.71	-19.82	44.91	-12.36	-32.87	-18.7	-142.62	119.34	-178.54	-54.15	-110.43	-47.6	135.11	55.34	152.41	-43.9	162.23	-81.55	-177.18	-28.24	-99.31	-54.33	157.55	69.4	145.43	-71.69	-8.23	44.33	103.53	-166.94	177.41	36.61
11	0.0	-155.46	-116.07	-14.4	-24.38	-139.08	-1.81	65.73	65.11	-146.09	34.06	83.27	-27.38	-147.38	-73.19	30.39	145.34	98.11	45.02	-44.52	96.37	107.81	-124.74	61.01	156.67	-122.8	-170.9	-166.05	128.3	-82.95	156.25	-175.81	84.55	4.93	125.08	163.46	-150.0	8.34	90.74	122.17	142.26	-57.58	-37.36	-25.7	130.66	-75.24	103.21	40.79	5.24	0.18	64.4	-175.21	-47.42	-6.98	121.52	1.65	-28.5	-0.09	38.87	-66.92	-70.34
12	0.0	-106.77	53.78	-163.12	-52.01	-93.78	-104.34	-63.86	-145.72	160.29	-126.09	-77.81	-75.55	160.99	-173.08	68.45	98.8	146.1	13.26	25.68	-123.55	-111.21	-68.86	-2.07	96.46	-170.52	142.11	7.19	-118.25	69.34	1.78	29.81	-125.94	66.68	-85.49	-29.88	39.87	145.13	140.88	-178.57	121.89	-26.79	124.63	30.44	142.16	113.57	-115.68	106.06	-105.33	110.7	37.19	80.89	-14.57	-158.43	-23.99	98.21	-54.26	-74.91	75.84	91.46	82.25
13	0.0	84.2	-162.71	95.24	20.69	87.7	171.19	14.03	21.57	-103.29	147.26	14.0	140.48	-132.49	86.32	-134.18	-113.39	-83.42	-114.74	-74.97	89.11	28.87	26.32	42.55	-175.64	97.74	-95.45	-117.45	15.34	-101.6	-135.37	-102.11	154.77	-82.99	147.1	6.26	-47.62	-41.74	-4.0	142.87	-23.21	126.7	-140.14	-150.29	-55.4	-32.33	46.5	-56.41	129.89	-13.97	-25.59	-73.37	36.49	25.48	163.36	-93.71	63.26	178.4	-126.86	-22.94	-26.09
14	0.0	136.63	110.08	-78.86	-134.26	152.15	42.67	-162.43	140.92	-26.58	79.18	142.35	38.67	45.76	-4.8	-60.8	76.38	-94.46	148.81	-145.27	-17.89	-75.77	124.75	-173.07	4.1	-57.8	-28.4	177.67	149.97	139.09	-72.52	91.4	-71.48	107.62	12.47	102.8	-123.59	85.22	51.85	-3.5	68.73	-162.81	-48.92	95.13	57.2	-126.02	-26.18	57.42	-73.33	-137.33	-160.04	94.87	-141.81	122.56	-148.53	80.11	114.36	-115.93	-56.04	-173.39	-134.52
15	0.0	-24.88	-39.97	12.34	162.45	-24.35	-65.35	117.13	-5.56	58.37	-16.76	-123.29	-103.22	-18.29	97.11	95.76	-46.23	22.79	-68.76	89.69	149.92	153.84	-171.74	140.81	-83.34	29.99	75.39	-56.22	-74.52	-36.93	115.17	-40.43	10.83	-123.22	-129.85	-123.63	142.89	-98.64	-94.39	38.1	-165.9	86.5	44.49	-85.78	-149.55	39.36	136.02	-104.27	50.32	51.71	171.7	-109.73	163.87	-73.55	22.08	-86.11	-126.32	34.72	95.94	60.1	101.14
16	0.0	-34.65	92.38	-110.6	-20.72	19.58	158.75	30.37	146.94	3.71	66.17	-114.31	-65.3	121.58	144.79	-10.49	117.01	65.19	-161.68	-165.43	-79.08	84.5	-110.2	155.48	-164.42	-147.73	-20.43	-72.59	-88.27	-140.35	-147.73	143.24	127.99	-171.79	57.87	-115.13	54.06	-124.38	116.54	-127.3	-12.81	-21.87	-26.88	35.05	70.55	-103.47	149.24	-17.23	142.96	131.06	-119.09	104.14	-37.21	-152.21	-85.82	-53.88	130.14	-86.26	65.82	106.09	-159.13
17	0.0	146.41	-22.68	178.39	52.0	-157.18	-91.91	-70.08	-19.99	-80.97	-39.4	151.32	174.56	-172.43	-46.84	146.22	-95.4	-175.35	57.24	114.09	133.47	-145.12	152.73	-156.96	107.69	119.82	66.04	141.58	136.28	41.09	11.35	-83.68	-156.47	154.17	-175.44	94.31	-34.75	48.34	-74.36	94.11	109.99	98.05	64.42	-144.98	-157.26	22.06	-35.16	156.44	-159.13	-38.39	131.49	-100.47	15.26	22.07	124.14	47.99	-121.66	167.4	-94.56	-37.51	125.66
18	0.0	74.48	59.93	-5.29	-162.43	-47.87	-52.55	106.39	-142.15	-138.21	-109.05	5.02	4.28	7.35	44.29	39.32	49.86	-7.63	-23.37	5.31	-151.26	96.8	54.33	30.68	-72.18	-79.97	178.04	-101.07	0.94	-76.48	127.36	70.61	70.48	-35.76	-40.11	20.17	-137.86	-5.16	26.48	-55.76	-155.51	-146.76	146.67	110.8	177.77	93.44	59.69	-154.65	35.06	-157.59	86.49	67.76	-164.63	104.1	-98.4	-125.83	-59.38	-127.23	-68.85	-158.47	60.61
19	0.0	-97.05	-169.15	71.72	134.3	133.7	29.86	-150.62	3.98	125.28	177.07	-86.78	-113.87	-57.23	-125.4	-161.05	-73.05	121.34	106.04	-50.37	16.78	-43.28	-7.34	-15.38	15.25	7.11	-132.8	43.28	-132.71	111.42	-81.92	-156.4	-9.47	18.84	101.52	-43.8	130.11	170.48	-163.01	87.27	56.83	46.62	-120.21	-69.4	-85.46	-6.96	-124.72	18.23	-20.45	76.21	-74.23	-86.47	142.45	-57.89	49.96	130.44	46.89	23.77	131.05	45.12	-4.54
20	0.0	-142.8	17.4	108.55	150.73	178.99	132.24	146.81	-95.8	-94.37	-85.22	70.06	-163.62	70.89	-31.15	-120.72	-29.8	169.21	137.94	58.11	-32.6	39.89	-152.75	44.94	47.44	60.42	91.37	-153.17	114.62	-97.22	-118.06	10.05	135.27	46.65	-62.84	177.35	-61.17	38.58	-113.2	-31.57	36.45	38.22	31.21	75.56	-8.3	134.39	92.78	128.7	98.5	169.94	-2.2	169.47	109.64	-129.6	-140.32	36.57	26.69	52.43	157.13	-110.46	16.37
21	0.0	31.39	-131.95	-175.02	-90.02	-3.28	-154.32	-110.97	49.28	168.16	21.75	-21.75	54.03	-43.43	112.27	80.18	4.02	-60.49	-80.98	-19.97	157.63	-99.83	110.21	-88.22	-34.4	-32.26	-135.7	83.49	-21.84	84.55	75.37	-126.77	-117.63	-75.02	169.02	-156.51	30.5	-137.06	76.26	21.22	-131.12	-115.97	-60.79	-101.68	100.61	-53.35	-69.76	-79.03	-114.67	-89.04	13.02	-163.0	-131.68	89.07	2.36	-43.26	-34.83	-155.93	-40.28	44.68	-50.19
22	0.0	106.2	140.86	1.84	24.36	-112.23	-14.58	68.98	102.01	49.13	131.95	-134.58	124.98	135.76	-154.75	108.87	-141.71	-116.25	2.45	-128.73	-94.89	142.47	7.33	127.06	145.45	172.79	-67.91	-31.66	-154.38	-32.9	144.03	116.4	13.53	92.5	35.13	-48.8	156.08	90.61	-24.19	-150.68	173.56	173.59	-153.45	134.64	-101.53	-149.94	3.27	79.95	80.14	-118.13	147.43	4.53	46.75	170.72	-43.73	141.76	-140.42	92.58	-154.48	162.84	-113.84
23	0.0	-83.29	-76.32	-69.76	-81.91	63.83	82.04	-32.07	-66.67	-34.07	-152.77	131.06	-15.73	-107.27	56.8	-48.73	160.67	1.18	-127.0	173.18	50.66	-86.78	-54.32	-97.6	-132.25	-100.36	24.0	90.15	67.37	154.65	-10.41	-20.32	-85.39	-121.57	-107.93	72.44	-114.57	-82.1	166.66	159.56	-83.55	-75.02	112.74	-42.78	14.82	63.13	-159.28	-126.83	-65.54	26.13	-136.73	-20.44	-68.66	-35.05	171.57	-136.56	156.09	-11.39	4.11	-52.29	169.56
24	0.0	-57.21	80.23	42.31	-121.24	-149.7	14.9	170.07	-127.35	-124.74	134.98	100.67	-86.9	-10.32	-159.95	17.81	-21.92	-43.78	116.49	67.61	-168.5	15.63	116.56	104.34	70.46	-18.84	-38.8	160.06	-27.13	46.15	167.73	34.64	-30.09	-153.73	-77.1	116.57	172.73	-165.17	-154.76	-78.6	133.65	115.49	-19.9	-46.91	44.74	-161.64	76.01	-160.23	12.55	18.02	-103.88	-129.75	-94.65	-102.16	27.6	103.24	17.92	-174.67	-120.4	118.77	-35.05
25	0.0	123.85	-150.26	-65.33	175.29	31.69	-81.75	-131.78	84.35	137.7	-116.25	-171.26	151.73	59.84	73.2	-139.55	33.89	107.05	-11.52	-33.04	44.16	-113.26	-157.7	-119.64	-15.58	68.95	81.26	-51.37	107.84	-125.84	-31.34	-97.15	46.37	169.43	138.71	-92.98	-96.54	17.46	12.54	46.98	-33.92	-38.09	71.37	133.12	-131.51	75.17	-97.72	23.85	-43.94	-103.86	93.2	113.49	117.29	58.82	-165.57	-107.75	-10.14	76.7	81.9	-8.24	69.09
26	0.0	7.16	114.05	116.08	-62.24	96.23	-131.92	45.03	122.56	80.13	-3.87	-30.54	27.62	-118.6	-14.76	-32.36	-178.61	73.62	67.71	-97.75	-62.83	160.18	-82.91	67.64	162.65	-131.18	148.83	13.58	62.69	159.52	-97.16	107.51	-174.33	-20.5	4.08	-21.62	-88.65	-63.35	-66.08	-96.59	80.49	75.26	164.87	-167.47	115.46	168.86	165.53	-22.84	167.66	-47.44	48.54	-54.04	-62.41	156.17	146.5	76.56	-173.09	-38.55	100.96	-154.54	94.98
27	0.0	-164.38	-5.21	-137.74	10.62	-80.35	154.62	-10.57	-68.34	-2.8	69.43	56.37	-92.11	169.8	107.07	168.08	145.84	-144.7	-149.86	137.2	104.97	-58.24	34.51	-66.15	-108.05	137.07	-106.04	-133.46	-160.37	-15.44	51.72	-24.37	101.04	36.89	-121.45	42.42	1.64	121.95	102.59	129.68	-176.62	-174.17	-101.97	12.74	-23.1	-87.46	-8.21	162.03	-134.7	144.39	-59.36	60.16	85.18	-17.71	-18.65	-70.59	157.1	114.03	-51.33	88.77	-150.48
28	0.0	-120.59	166.82	-40.08	72.54	-35.06	52.26	6.76	165.74	34.97	-162.07	-50.8	-140.29	-138.74	4.81	130.72	102.5	-102.3	-92.73	-156.14	-122.73	61.28	157.71	7.92	-142.97	111.74	118.14	62.91	175.67	2.55	103.69	170.06	-64.77	76.17	70.89	-178.86	-165.67	74.7	152.82	-162.64	-107.28	-98.62	15.75	-20.32	-56.62	126.52	42.89	51.97	57.0	56.25	-43.3	-156.58	32.79	-169.86	104.48	-164.27	93.54	139.94	-13.01	-114.4	138.52
29	0.0	53.6	-51.76	61.79	-33.92	140.82	-30.18	-49.61	-24.11	-49.98	90.56	36.11	75.79	109.89	-97.12	-70.59	-132.68	37.68	35.24	101.2	67.65	-156.79	-116.56	-37.38	133.33	-162.11	-164.91	-170.89	-50.19	-169.09	-61.0	-50.7	37.65	-48.32	-143.49	155.28	100.87	-110.6	-15.84	153.86	15.52	22.09	-76.22	156.91	148.98	-39.69	-152.7	-98.83	-88.39	-155.17	31.03	137.52	-9.88	36.91	-66.17	158.99	-102.37	-64.41	142.48	1.07	-105.53
30	0.0	173.18	44.6	-112.45	102.21	76.63	-159.05	130.69	-171.96	-168.68	24.32	165.7	103.38	-67.93	173.07	-99.22	80.11	138.21	-46.76	36.5	-4.38	115.56	-34.5	178.22	-45.01	43.96	-52.69	121.95	-92.54	116.33	-168.66	63.77	-99.77	119.2	-10.31	50.35	70.33	154.17	62.39	-13.15	-59.72	-46.48	-157.56	-124.13	-141.33	-113.76	132.46	100.71	122.58	-7.33	165.09	-30.71	168.38	134.03	69.44	-14.14	-75.07	4.64	32.82	150.16	-81.05
31	0.0	-16.31	-108.95	135.6	-138.39	-105.45	91.59	-171.77	41.5	94.9	-47.58	-106.23	-38.56	40.81	-86.32	58.66	-65.49	-68.58	170.8	-86.53	140.97	-12.98	82.9	-134.95	35.43	-49.42	5.63	-2.77	39.63	-58.97	35.03	-156.9	162.22	-92.05	116.68	-71.13	-17.05	-28.46	-104.84	23.6	152.63	146.27	108.57	53.28	54.57	32.7	-63.14	-51.05	-89.62	94.97	-177.48	34.03	-145.7	-85.03	-117.87	20.75	87.23	-102.65	-173.38	-81.6	24.49
32	0.0	-21.6	178.74	84.09	-86.34	157.19	148.54	104.09	81.45	-89.31	12.63	-36.38	137.45	-84.19	6.89	105.47	110.11	-61.92	76.46	175.63	117.95	-70.25	-30.85	-58.65	-66.7	178.87	-39.58	-72.76	159.24	-159.0	138.87	-165.79	-40.71	53.07	-1.56	100.59	148.07	66.57	-159.52	-103.19	115.94	-31.62	170.24	99.96	30.44	96.33	123.33	-33.46	104.38	38.96	101.84	143.9	59.11	138.01	-59.43	13.37	-49.2	-138.91	-21.52	-167.35	-7.15
33	0.0	177.78	-64.34	-17.62	31.23	-19.56	-127.16	-153.57	-130.78	6.39	-81.69	55.43	-67.39	24.54	-93.64	-50.9	-124.72	178.44	-153.71	-126.3	-72.31	148.17	75.4	76.93	31.93	-94.97	86.59	138.25	-66.64	12.11	-3.85	60.42	58.39	-68.68	119.12	-121.38	-122.6	-120.3	28.58	112.58	-29.95	133.16	-95.95	-80.95	-122.79	-4.08	-61.06	162.86	-130.18	-130.13	-89.65	-150.37	-81.49	-2.34	111.36	-18.54	57.16	57.73	139.86	54.01	63.61
34	0.0	48.31	32.33	157.9	-99.87	-133.72	-87.82	27.77	-76.48	133.93	-150.74	100.91	-111.76	-156.05	173.75	-113.32	87.72	10.72	119.63	-11.23	1.17	-105.46	176.44	-116.3	-147.87	66.36	153.3	-111.74	-109.68	-49.47	-114.48	-48.41	-162.32	98.86	74.03	-38.83	-64.35	163.34	-72.26	-74.01	73.97	-159.31	-3.23	24.21	124.15	-111.77	33.83	-163.95	75.18	-76.69	-45.09	40.24	97.17	-95.14	-113.97	166.48	118.03	-5.76	24.27	107.8	134.25
35	0.0	-116.0	-96.72	-89.98	151.83	47.84	19.66	-73.42	114.59	-141.28	124.32	-164.72	41.32	92.58	-81.44	89.51	-57.54	-118.08	-20.96	66.87	-144.4	23.42	-131.46	106.59	113.04	-27.02	-106.66	35.05	22.51	126.36	67.59	177.91	90.41	-115.17	-135.44	15.24	27.34	-20.52	120.05	63.46	-161.46	78.93	88.78	-156.52	-37.39	13.75	-150.59	31.76	-47.81	156.75	57.21	-24.32	-118.98	54.61	73.56	-159.75	-133.86	109.22	-175.94	-39.24	-167.32
36	0.0	-159.0	69.45	-87.45	124.19	3.25	97.67	77.13	-32.58	176.29	-37.27	170.18	78.48	-123.67	-164.83	37.33	-11.69	-170.91	-55.51	-47.93	172.81	-26.32	-75.41	-143.84	173.15	-85.97	116.82	-149.15	-43.58	-112.67	132.52	-33.31	-54.32	-176.96	6.53	-150.3	-141.02	-152.33	158.97	-7.94	-92.3	3.38	-174.65	146.17	-47.93	-152.83	157.85	89.92	149.49	88.2	39.84	119.69	-177.01	115.83	-161.49	-74.4	-152.8	172.9	-112.26	160.53	177.79
37	0.0	2.48	-139.34	19.67	-161.06	-179.01	-163.81	-23.09	156.75	-96.91	58.44	-95.45	-148.92	164.73	72.52	-164.62	44.46	58.62	174.64	7.78	-39.72	102.21	30.86	170.33	-93.37	1.8	-159.74	84.36	91.41	58.1	-88.47	104.21	25.8	149.02	-112.71	171.09	126.93	31.53	-33.28	39.3	8.83	-106.14	92.23	-31.93	134.69	60.24	-4.68	-50.05	-175.29	-170.42	-28.9	-123.37	155.25	-69.61	31.55	69.78	143.8	-69.39	84.85	-49.99	-122.38
38	0.0	129.23	125.19	-159.86	47.66	-63.8	-24.1	154.74	38.97	-42.58	168.04	-60.88	-30.4	-16.44	-18.24	-1.69	-168.38	114.38	-95.88	122.84	65.91	-150.42	131.45	-39.33	86.55	-153.57	-48.05	-24.13	45.57	-3.43	-151.32	-94.89	-111.62	-40.88	-69.06	77.34	46.02	-77.94	67.16	-168.63	-55.92	141.54	10.09	87.09	-155.63	142.7	68.31	48.44	30.75	-25.21	-163.03	66.54	-24.76	-162.89	-11.73	-104.04	36.79	40.22	109.15	-100.98	-53.13
39	0.0	-61.89	-15.77	93.43	-13.93	112.25	47.49	-102.47	-174.31	51.99	-105.61	30.93	100.47	53.72	104.99	154.15	156.42	-2.87	44.68	-156.7	-102.11	67.65	-176.43	4.26	-6.48	114.68	5.55	100.12	-177.51	172.76	19.14	42.53	172.68	13.64	141.86	-53.76	-42.76	108.94	-120.9	135.98	134.73	-62.39	-81.21	-90.84	63.28	-45.04	-94.25	-91.09	-3.39	118.7	173.95	-47.83	2.52	32.74	153.19	109.92	-24.82	-121.45	-48.44	35.21	19.01
40	0.0	-88.58	6.4	-152.73	-142.44	-31.67	25.1	53.53	-11.5	140.4	98.23	17.15	160.81	153.42	-24.84	-90.05	-26.21	41.37	-31.41	-83.38	28.99	-7.65	16.22	-17.28	146.15	38.05	-13.18	164.43	131.06	74.2	-175.22	-11.38	117.37	71.04	43.88	-99.29	72.76	1.93	111.68	-60.26	-6.29	105.92	140.77	-179.01	78.82	177.17	6.73	-147.18	50.78	104.34	122.65	-156.79	161.5	99.92	6.43	-143.79	-160.72	-47.87	165.78	-146.44	-153.43
41	0.0	110.8	-121.26	131.02	109.41	149.72	-46.47	-2.63	155.96	-133.06	-164.14	-69.75	-45.61	-89.6	122.79	66.25	7.25	-109.64	107.79	39.63	-161.37	132.42	-56.58	26.99	-113.37	-54.63	57.04	-49.45	-5.41	-106.35	40.19	119.71	-144.45	-53.51	-105.49	122.92	-14.64	-172.13	-58.39	70.87	94.83	-2.81	-125.35	1.89	-171.14	-79.16	-166.99	14.96	-72.54	-17.18	-133.54	175.85	-138.58	-50.92	-136.38	137.15	169.39	145.8	-37.62	80.66	97.62
42	0.0	26.1	151.51	-47.47	-43.4	80.33	-96.68	179.06	6.53	-5.89	-51.14	-132.04	-133.35	86.8	-147.03	128.39	-138.13	-76.21	-164.13	109.24	89.71	-173.72	-139.26	-165.91	64.93	105.63	168.86	20.05	-137.25	145.41	111.47	-129.02	82.51	114.04	-59.7	37.59	-156.92	126.21	20.24	-120.62	-137.79	62.89	-43.73	-58.45	163.92	-164.53	96.31	-16.67	127.9	-144.95	-88.64	-14.06	39.54	-136.8	178.49	-35.98	7.82	-97.07	-145.87	115.05	77.33
43	0.0	-138.21	-87.37	24.32	73.97	-96.26	164.83	-123.63	-139.78	88.76	33.47	139.88	18.5	-27.51	65.92	-73.8	163.9	142.29	64.58	-148.08	-55.62	55.89	90.08	147.63	-32.3	-167.52	-124.66	-123.84	84.52	-43.36	-64.59	2.15	-20.09	-97.2	177.07	-16.76	109.64	-45.28	-145.67	111.29	52.86	-141.69	48.24	122.28	-77.2	72.28	-77.44	146.08	-107.69	46.52	77.67	10.74	-17.11	3.85	-37.02	41.23	-20.15	21.59	6.81	-4.51	-43.6
44	0.0	-91.67	104.87	156.26	0.89	-140.85	86.81	127.34	52.16	-52.55	-119.73	-156.55	56.9	13.82	135.67	-24.59	117.97	106.29	10.49	140.35	83.17	-52.63	56.59	-94.29	-84.08	-125.36	98.81	60.28	-71.84	28.19	-90.6	-147.5	145.71	-147.35	-37.66	148.91	-79.88	-92.45	-106.94	-144.77	32.66	-133.28	-136.89	-113.29	-22.15	-122.07	61.8	87.59	5.67	154.24	4.34	-94.09	-55.56	166.5	130.87	126.47	-85.25	82.42	57.55	153.26	33.09
45	0.0	69.8	-34.69	-133.24	-60.55	35.04	-20.66	-174.37	-92.4	43.06	144.04	115.38	-171.73	-50.76	-54.55	177.07	-94.78	-33.87	-128.75	-94.59	-129.51	176.63	-16.23	129.36	7.56	142.2	-144.18	-175.96	152.73	-152.73	46.56	73.95	-129.48	175.81	110.26	-172.54	10.39	79.03	58.89	177.36	-113.23	32.1	129.95	64.82	108.86	24.4	-133.78	-130.27	-27.44	-56.82	-16.48	110.35	78.04	-28.04	-78.95	-132.43	76.95	-157.94	-97.54	-84.69	-89.24
46	0.0	151.79	47.8	49.6	171.32	105.48	-149.55	3.81	-58.55	97.77	77.19	86.43	-7.04	126.3	33.77	14.07	50.83	-134.4	140.4	-24.99	156.58	-129.82	-90.06	-80.68	-170.71	-12.81	-77.6	113.02	18.09	99.15	159.94	-85.98	1.69	-14.09	65.91	-76.02	175.15	-35.34	-19.34	-36.86	158.57	-78.35	36.69	-9.49	-93.26	129.4	151.33	129.09	172.33	-94.13	-150.96	-80.26	-101.45	-114.24	53.87	51.89	105.65	131.13	-77.08	-121.87	-108.14
47	0.0	-39.33	-156.8	-27.94	-114.13	-76.62	126.16	-51.91	109.96	-177.18	-6.02	-0.48	122.26	-167.71	-131.72	-141.36	-72.44	72.56	-88.32	75.64	-11.25	9.91	139.25	54.18	94.4	74.27	31.95	-8.54	-115.59	-89.28	-27.76	135.39	-74.94	43.25	-172.28	55.18	-94.11	138.73	150.72	5.44	-76.85	159.07	-54.58	168.45	0.95	-36.8	-44.28	-89.21	-152.12	7.81	138.8	74.14	124.49	70.9	-94.27	-47.36	-90.18	-33.16	128.02	8.53	141.51
48	0.0	-29.47	65.12	117.71	60.51	59.25	-8.24	-138.62	-50.94	-119.93	46.16	-13.72	67.19	61.67	-173.76	54.53	91.54	18.26	-175.69	-0.41	128.21	121.05	122.49	63.3	18.78	-103.35	-63.92	-41.75	-124.18	-92.19	56.12	-36.74	-147.34	84.24	20.52	63.48	-5.27	175.31	-172.85	-92.54	-102.57	-94.8	61.51	-129.01	-123.32	111.36	-28.24	-169.43	-57.94	174.59	-107.27	-68.38	-77.33	149.61	159.41	-82.32	99.68	71.03	67.3	144.41	-129.86
49	0.0	141.92	-174.46	-140.82	-0.9	-123.1	74.39	96.12	93.96	155.28	-27.43	73.19	-137.69	-2.37	81.44	-103.51	-121.69	-132.58	54.46	55.29	-84.32	-18.68	-162.85	-70.21	-72.85	164.9	16.8	104.96	9.39	79.63	-102.96	100.65	131.44	-57.09	-126.71	-84.32	86.31	-9.99	41.83	128.17	20.85	14.64	-31.84	48.41	36.56	-13.51	145.13	37.24	88.1	-81.23	95.76	85.7	54.87	-13.95	-28.07	86.87	-107.45	-168.98	-129.41	-75.88	163.33
